_id,article,link,name,photos,price,properties,Тип продукта,Марка,Количество чаш,Внешняя форма,Диаметр сливного отверстия (мм),Основной материал,Цвет,Покрытие,Длина (см),Ширина (см),Глубина чаши (см),"Вес, кг",Сифон,Слив-перелив,Гарантия производителя (лет)
,98298926,https://leroymerlin.ru/product/kuhonnaya-moyka-omoikiri-tedori-79-sa-79h51sm-iskusstvennyy-granit-bezhevyy-98298926/,Кухонная мойка OMOIKIRI Tedori 79-SA 79х51см искусственный гранит/бежевый,"['https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/98298926.jpg']",24888.0,"{'Тип продукта': 'Раковина', 'Марка': 'OMOIKIRI', 'Количество чаш': '1', 'Внешняя форма': 'Прямоугольник', 'Диаметр сливного отверстия (мм)': '90', 'Основной материал': 'Искусственный камень', 'Цвет': 'Бежевый', 'Покрытие': 'Искусственный гранит', 'Длина (см)': '79', 'Ширина (см)': '51', 'Глубина чаши (см)': '20', 'Вес, кг': '15.5', 'Крепеж в комплекте': 'Да', 'Уплотнитель в комплекте': 'Да', 'Сифон': 'В комплекте', 'Слив-перелив': 'В комплекте', 'Гарантия производителя (лет)': '15'}",Раковина,OMOIKIRI,1,Прямоугольник,90,Искусственный камень,Бежевый,Искусственный гранит,79,51,20,15.5,В комплекте,В комплекте,15,,Да,Да
,93875859,https://leroymerlin.ru/product/kuhonnaya-moyka-granfest-r-510-rondor-510-bezh-93875859/,Кухонная мойка GranFest R-510 RONDOR-510 беж,"['https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93875859.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93875859_01.jpg']",3890.0,"{'Тип продукта': 'Врезная мойка', 'Марка': 'GRANFEST', 'Количество чаш': '1', 'Внешняя форма': 'Круг', 'Диаметр сливного отверстия (мм)': '88.9', 'Основной материал': 'Искусственный камень', 'Цвет': 'Бежевый', 'Покрытие': 'Гладкий', 'Длина (см)': '508', 'Ширина (см)': '505', 'Глубина чаши (см)': '19', 'Вес, кг': '11.8', 'Крепеж в комплекте': 'Нет', 'Уплотнитель в комплекте': 'Нет', 'Сифон': 'В комплекте', 'Слив-перелив': 'Перелив в комплекте', 'Гарантия производителя (лет)': '2'}",Врезная мойка,GRANFEST,1,Круг,88.9,Искусственный камень,Бежевый,Гладкий,508,505,19,11.8,В комплекте,Перелив в комплекте,2,,Нет,Нет
,98299170,https://leroymerlin.ru/product/kuhonnaya-moyka-omoikiri-daisen-46-ca-46h51sm-iskusstvennyy-granit-karamel-98299170/,Кухонная мойка OMOIKIRI Daisen 46-CA 46х51см искусственный гранит/Карамель,"['https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/98299170.jpg']",12788.0,"{'Тип продукта': 'Раковина', 'Марка': 'OMOIKIRI', 'Количество чаш': '1', 'Внешняя форма': 'Прямоугольник', 'Диаметр сливного отверстия (мм)': '90', 'Основной материал': 'Искусственный камень', 'Цвет': 'Коричневый, Коричневый', 'Покрытие': 'Искусственный гранит', 'Длина (см)': '46', 'Ширина (см)': '51', 'Глубина чаши (см)': '21.7', 'Вес, кг': '11.1', 'Крепеж в комплекте': 'Да', 'Уплотнитель в комплекте': 'Да', 'Сифон': 'В комплекте', 'Слив-перелив': 'В комплекте', 'Гарантия производителя (лет)': '8'}",Раковина,OMOIKIRI,1,Прямоугольник,90,Искусственный камень,"Коричневый, Коричневый",Искусственный гранит,46,51,21.7,11.1,В комплекте,В комплекте,8,,Да,Да
,93878006,https://leroymerlin.ru/product/kuhonnaya-moyka-mixline-532311-93878006/,Кухонная мойка MIXLINE 532311,"['https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93878006.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93878006_01.jpg']",2405.51,"{'Тип продукта': 'Врезная мойка', 'Марка': 'MIXLINE', 'Количество чаш': '1', 'Внешняя форма': 'Прямоугольник', 'Диаметр сливного отверстия (мм)': '90', 'Основной материал': 'Нержавеющая сталь', 'Цвет': 'Серебряный', 'Покрытие': 'Нержавеющая сталь', 'Длина (см)': '65', 'Ширина (см)': '50', 'Глубина чаши (см)': '18', 'Вес, кг': '2.5', 'Крепеж в комплекте': 'Да', 'Уплотнитель в комплекте': 'Да', 'Сифон': 'В комплекте', 'Слив-перелив': 'В комплекте', 'Гарантия производителя (лет)': '1'}",Врезная мойка,MIXLINE,1,Прямоугольник,90,Нержавеющая сталь,Серебряный,Нержавеющая сталь,65,50,18,2.5,В комплекте,В комплекте,1,,Да,Да
,93877983,https://leroymerlin.ru/product/kuhonnaya-moyka-mixline-528188-93877983/,Кухонная мойка MIXLINE 528188,"['https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93877983.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93877983_01.jpg']",1815.29,"{'Тип продукта': 'Врезная мойка', 'Марка': 'MIXLINE', 'Количество чаш': '1', 'Внешняя форма': 'Овал', 'Диаметр сливного отверстия (мм)': '90', 'Основной материал': 'Нержавеющая сталь', 'Цвет': 'Серебряный', 'Покрытие': 'Нержавеющая сталь', 'Длина (см)': '77', 'Ширина (см)': '50', 'Глубина чаши (см)': '18', 'Вес, кг': '2.4', 'Крепеж в комплекте': 'Да', 'Уплотнитель в комплекте': 'Да', 'Сифон': 'В комплекте', 'Слив-перелив': 'В комплекте', 'Гарантия производителя (лет)': '1'}",Врезная мойка,MIXLINE,1,Овал,90,Нержавеющая сталь,Серебряный,Нержавеющая сталь,77,50,18,2.4,В комплекте,В комплекте,1,,Да,Да
,98298982,https://leroymerlin.ru/product/kuhonnaya-moyka-omoikiri-yonaka-61-bl-61-98298982/,"Кухонная мойка OMOIKIRI Yonaka 61-BL 61,5х51см искусственный гранит/Черный","['https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/98298982.jpg']",14188.0,"{'Тип продукта': 'Раковина', 'Марка': 'OMOIKIRI', 'Количество чаш': '1', 'Внешняя форма': 'Прямоугольник', 'Диаметр сливного отверстия (мм)': '90', 'Основной материал': 'Искусственный камень', 'Цвет': 'Черный', 'Покрытие': 'Искусственный гранит', 'Длина (см)': '61.5', 'Ширина (см)': '51', 'Глубина чаши (см)': '20', 'Вес, кг': '14.1', 'Крепеж в комплекте': 'Да', 'Уплотнитель в комплекте': 'Да', 'Сифон': 'В комплекте', 'Слив-перелив': 'В комплекте', 'Гарантия производителя (лет)': '8'}",Раковина,OMOIKIRI,1,Прямоугольник,90,Искусственный камень,Черный,Искусственный гранит,61.5,51,20,14.1,В комплекте,В комплекте,8,,Да,Да
,93875920,https://leroymerlin.ru/product/kuhonnaya-moyka-granfest-q-610-k-quadroq-610-k-grafit-93875920/,Кухонная мойка GranFest Q-610 K QUADROQ-610 K графит,"['https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93875920.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93875920_01.jpg']",5980.0,"{'Тип продукта': 'Врезная мойка', 'Марка': 'GRANFEST', 'Количество чаш': '2', 'Внешняя форма': 'Прямоугольник', 'Диаметр сливного отверстия (мм)': '88.9', 'Основной материал': 'Искусственный камень', 'Цвет': 'Серый', 'Покрытие': 'Гладкий', 'Длина (см)': '610', 'Ширина (см)': '500', 'Глубина чаши (см)': '20', 'Вес, кг': '21.2', 'Крепеж в комплекте': 'Да', 'Уплотнитель в комплекте': 'Нет', 'Сифон': 'В комплекте', 'Слив-перелив': 'Перелив в комплекте', 'Гарантия производителя (лет)': '2'}",Врезная мойка,GRANFEST,2,Прямоугольник,88.9,Искусственный камень,Серый,Гладкий,610,500,20,21.2,В комплекте,Перелив в комплекте,2,,Да,Нет
,93855625,https://leroymerlin.ru/product/kuhonnaya-moyka-tolero-r-108e-101-bezhev-93855625/,Кухонная мойка TOLERO  R-108E №101 (Бежев),"['https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93855625.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93855625_02.jpg']",5500.0,"{'Тип продукта': 'Врезная мойка', 'Марка': 'TOLERO', 'Количество чаш': '1', 'Внешняя форма': 'Круг', 'Диаметр сливного отверстия (мм)': '90', 'Основной материал': 'Искусственный камень', 'Цвет': 'Бежевый', 'Покрытие': 'Матовый', 'Длина (см)': '51', 'Ширина (см)': '55', 'Глубина чаши (см)': '20', 'Вес, кг': '14.0', 'Крепеж в комплекте': 'Нет', 'Уплотнитель в комплекте': 'Нет', 'Сифон': 'В комплекте', 'Слив-перелив': 'В комплекте', 'Гарантия производителя (лет)': '3'}",Врезная мойка,TOLERO,1,Круг,90,Искусственный камень,Бежевый,Матовый,51,55,20,14.0,В комплекте,В комплекте,3,,Нет,Нет
,93902209,https://leroymerlin.ru/product/kuhonnaya-moyka-zox-zx-gm-11-544327-93902209/,Кухонная мойка Zox ZX-GM 11 544327,"['https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93902209.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93902209_02.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93902209_03.jpg']",5358.15,"{'Тип продукта': 'Накладная мойка', 'Марка': 'ZOX', 'Количество чаш': '1', 'Внешняя форма': 'Прямоугольник', 'Диаметр сливного отверстия (мм)': '90', 'Основной материал': 'Искусственный камень', 'Цвет': 'Бежевый', 'Покрытие': 'Искусственный мрамор', 'Длина (см)': '47', 'Ширина (см)': '51', 'Глубина чаши (см)': '20', 'Вес, кг': '11.2', 'Крепеж в комплекте': 'Да', 'Уплотнитель в комплекте': 'Нет', 'Сифон': 'В комплекте', 'Слив-перелив': 'В комплекте', 'Гарантия производителя (лет)': '2'}",Накладная мойка,ZOX,1,Прямоугольник,90,Искусственный камень,Бежевый,Искусственный мрамор,47,51,20,11.2,В комплекте,В комплекте,2,,Да,Нет
,93902407,https://leroymerlin.ru/product/kuhonnaya-moyka-granula-kvarcevaya-93902407/,"Кухонная мойка GRANULA кварцевая,оборачиваемая GR-8002 790*500 мм песок.","['https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93902407_01.jpg']",8080.0,"{'Тип продукта': 'Врезная мойка', 'Марка': 'GRANULA', 'Количество чаш': '1', 'Внешняя форма': 'Прямоугольник', 'Диаметр сливного отверстия (мм)': '90', 'Основной материал': 'Искусственный камень', 'Цвет': 'Желтый', 'Покрытие': 'Матовый', 'Длина (см)': '23', 'Ширина (см)': '90', 'Глубина чаши (см)': '18.5', 'Вес, кг': '17.0', 'Крепеж в комплекте': 'Нет', 'Уплотнитель в комплекте': 'Нет', 'Сифон': 'В комплекте', 'Слив-перелив': 'В комплекте', 'Гарантия производителя (лет)': '5'}",Врезная мойка,GRANULA,1,Прямоугольник,90,Искусственный камень,Желтый,Матовый,23,90,18.5,17.0,В комплекте,В комплекте,5,,Нет,Нет
,93902304,https://leroymerlin.ru/product/kuhonnaya-moyka-granula-kvarcevaya-93902304/,"Кухонная мойка GRANULA кварцевая,оборачиваемая GR-7804 780*500 мм эспрессо","['https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93902304.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93902304_01.jpg']",8000.0,"{'Тип продукта': 'Врезная мойка', 'Марка': 'GRANULA', 'Количество чаш': '1', 'Внешняя форма': 'Прямоугольник', 'Диаметр сливного отверстия (мм)': '90', 'Основной материал': 'Искусственный камень', 'Цвет': 'Коричневый', 'Покрытие': 'Матовый', 'Длина (см)': '54', 'Ширина (см)': '90', 'Глубина чаши (см)': '20', 'Вес, кг': '15.0', 'Крепеж в комплекте': 'Нет', 'Уплотнитель в комплекте': 'Нет', 'Сифон': 'В комплекте', 'Слив-перелив': 'В комплекте', 'Гарантия производителя (лет)': '5'}",Врезная мойка,GRANULA,1,Прямоугольник,90,Искусственный камень,Коричневый,Матовый,54,90,20,15.0,В комплекте,В комплекте,5,,Нет,Нет
,93875785,https://leroymerlin.ru/product/kuhonnaya-moyka-granfest-z-48-quarz48-terrakot-93875785/,Кухонная мойка GranFest Z 48 QUARZ48 терракот,"['https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93875785.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93875785_01.jpg']",5095.0,"{'Тип продукта': 'Врезная мойка', 'Марка': 'GRANFEST', 'Количество чаш': '1', 'Внешняя форма': 'Квадрат', 'Диаметр сливного отверстия (мм)': '88.9', 'Основной материал': 'Искусственный камень', 'Цвет': 'Коричневый', 'Покрытие': 'Гладкий', 'Длина (см)': '47.8', 'Ширина (см)': '47.8', 'Глубина чаши (см)': '17.8', 'Вес, кг': '9.2', 'Крепеж в комплекте': 'Нет', 'Уплотнитель в комплекте': 'Нет', 'Сифон': 'Не в комплекте', 'Слив-перелив': 'Не входит в комплект', 'Гарантия производителя (лет)': '1'}",Врезная мойка,GRANFEST,1,Квадрат,88.9,Искусственный камень,Коричневый,Гладкий,47.8,47.8,17.8,9.2,Не в комплекте,Не входит в комплект,1,,Нет,Нет
,98298942,https://leroymerlin.ru/product/kuhonnaya-moyka-omoikiri-yamakawa-45-u-i-wh-45-98298942/,"Кухонная мойка OMOIKIRI Yamakawa 45-U/I-WH 45,6х45,6см керамика/белый","['https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/98298942.jpg']",32888.0,"{'Тип продукта': 'Раковина', 'Марка': 'OMOIKIRI', 'Количество чаш': '1', 'Внешняя форма': 'Прямоугольник', 'Диаметр сливного отверстия (мм)': '90', 'Основной материал': 'Искусственный камень', 'Цвет': 'Белый', 'Покрытие': 'Искусственный гранит', 'Длина (см)': '45.6', 'Ширина (см)': '45.6', 'Глубина чаши (см)': '20', 'Вес, кг': '9.6', 'Крепеж в комплекте': 'Да', 'Уплотнитель в комплекте': 'Да', 'Сифон': 'В комплекте', 'Слив-перелив': 'В комплекте', 'Гарантия производителя (лет)': '20'}",Раковина,OMOIKIRI,1,Прямоугольник,90,Искусственный камень,Белый,Искусственный гранит,45.6,45.6,20,9.6,В комплекте,В комплекте,20,,Да,Да
,93875743,https://leroymerlin.ru/product/kuhonnaya-moyka-granfest-z-09-quarz09-bezhevyy-93875743/,Кухонная мойка GranFest Z 09 QUARZ09 бежевый,"['https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93875743.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93875743_01.jpg']",4982.0,"{'Тип продукта': 'Врезная мойка', 'Марка': 'GRANFEST', 'Количество чаш': '2', 'Внешняя форма': 'Прямоугольник', 'Диаметр сливного отверстия (мм)': '88.9', 'Основной материал': 'Искусственный камень', 'Цвет': 'Бежевый', 'Покрытие': 'Гладкий', 'Длина (см)': '48', 'Ширина (см)': '62', 'Глубина чаши (см)': '18', 'Вес, кг': '12.5', 'Крепеж в комплекте': 'Нет', 'Уплотнитель в комплекте': 'Нет', 'Сифон': 'Не в комплекте', 'Слив-перелив': 'Не входит в комплект', 'Гарантия производителя (лет)': '1'}",Врезная мойка,GRANFEST,2,Прямоугольник,88.9,Искусственный камень,Бежевый,Гладкий,48,62,18,12.5,Не в комплекте,Не входит в комплект,1,,Нет,Нет
,98299250,https://leroymerlin.ru/product/kuhonnaya-moyka-omoikiri-tadzava-58-2-u-if-in-l-44h58sm-nerzh-stal-nerzhaveyushchaya-stal-98299250/,Кухонная мойка OMOIKIRI Tadzava 58-2-U/IF-IN-L 44х58см нерж.сталь/нержавеющая сталь,"['https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/98299250.jpg']",24088.0,"{'Тип продукта': 'Раковина', 'Марка': 'OMOIKIRI', 'Количество чаш': '2', 'Внешняя форма': 'Прямоугольник', 'Диаметр сливного отверстия (мм)': '90', 'Основной материал': 'Нержавеющая сталь', 'Цвет': 'Серебряный', 'Покрытие': 'PVD', 'Длина (см)': '44', 'Ширина (см)': '58', 'Глубина чаши (см)': '20', 'Вес, кг': '5.8', 'Крепеж в комплекте': 'Да', 'Уплотнитель в комплекте': 'Да', 'Сифон': 'В комплекте', 'Гарантия производителя (лет)': '15'}",Раковина,OMOIKIRI,2,Прямоугольник,90,Нержавеющая сталь,Серебряный,PVD,44,58,20,5.8,В комплекте,,15,,Да,Да
,98299214,https://leroymerlin.ru/product/kuhonnaya-moyka-omoikiri-akisame-60-2-in-l-60-98299214/,"Кухонная мойка OMOIKIRI Akisame 60-2-IN-L 60,5х51см нерж.сталь/нержавеющая сталь","['https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/98299214.jpg']",43388.0,"{'Тип продукта': 'Раковина', 'Марка': 'OMOIKIRI', 'Количество чаш': '2', 'Внешняя форма': 'Прямоугольник', 'Диаметр сливного отверстия (мм)': '90', 'Основной материал': 'Нержавеющая сталь', 'Цвет': 'Серебряный', 'Покрытие': 'PVD', 'Длина (см)': '60.5', 'Ширина (см)': '51', 'Глубина чаши (см)': '20', 'Вес, кг': '10.5', 'Крепеж в комплекте': 'Да', 'Уплотнитель в комплекте': 'Да', 'Сифон': 'В комплекте', 'Гарантия производителя (лет)': '15'}",Раковина,OMOIKIRI,2,Прямоугольник,90,Нержавеющая сталь,Серебряный,PVD,60.5,51,20,10.5,В комплекте,,15,,Да,Да
,98298857,https://leroymerlin.ru/product/kuhonnaya-moyka-omoikiri-bosen-20-u-bl-20h44sm-iskusstvennyy-granit-chernyy-98298857/,Кухонная мойка OMOIKIRI Bosen 20-U-BL 20х44см искусственный гранит/черный,"['https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/98298857.jpg']",16488.0,"{'Тип продукта': 'Раковина', 'Марка': 'OMOIKIRI', 'Количество чаш': '1', 'Внешняя форма': 'Прямоугольник', 'Диаметр сливного отверстия (мм)': '90', 'Основной материал': 'Искусственный камень', 'Цвет': 'Черный', 'Покрытие': 'Искусственный гранит', 'Длина (см)': '20', 'Ширина (см)': '44', 'Глубина чаши (см)': '17', 'Вес, кг': '4.9', 'Крепеж в комплекте': 'Да', 'Уплотнитель в комплекте': 'Да', 'Сифон': 'В комплекте', 'Слив-перелив': 'В комплекте', 'Гарантия производителя (лет)': '15'}",Раковина,OMOIKIRI,1,Прямоугольник,90,Искусственный камень,Черный,Искусственный гранит,20,44,17,4.9,В комплекте,В комплекте,15,,Да,Да
,93855530,https://leroymerlin.ru/product/kuhonnaya-moyka-iddis-sun50p0i77-93855530/,Кухонная мойка IDDIS  SUN50P0I77,"['https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93855530.jpg']",4490.0,"{'Тип продукта': 'Накладная мойка', 'Марка': 'IDDIS', 'Внешняя форма': 'Прямоугольник', 'Основной материал': 'Нержавеющая сталь', 'Цвет': 'Хром', 'Ширина (см)': '520', 'Глубина чаши (см)': '18', 'Вес, кг': '3.0', 'Гарантия производителя (лет)': '15'}",Накладная мойка,IDDIS,,Прямоугольник,,Нержавеющая сталь,Хром,,,520,18,3.0,,,15,,,
,93875731,https://leroymerlin.ru/product/kuhonnaya-moyka-granfest-z-17-quarz17-seryy-93875731/,Кухонная мойка GranFest Z 17 QUARZ17 серый,"['https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93875731.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93875731_01.jpg']",3696.0,"{'Тип продукта': 'Врезная мойка', 'Марка': 'GRANFEST', 'Количество чаш': '1', 'Внешняя форма': 'Прямоугольник', 'Диаметр сливного отверстия (мм)': '88.9', 'Основной материал': 'Искусственный камень', 'Цвет': 'Серый', 'Покрытие': 'Гладкий', 'Длина (см)': '42', 'Ширина (см)': '48', 'Глубина чаши (см)': '18', 'Вес, кг': '8.1', 'Крепеж в комплекте': 'Нет', 'Уплотнитель в комплекте': 'Нет', 'Сифон': 'Не в комплекте', 'Слив-перелив': 'Не входит в комплект', 'Гарантия производителя (лет)': '1'}",Врезная мойка,GRANFEST,1,Прямоугольник,88.9,Искусственный камень,Серый,Гладкий,42,48,18,8.1,Не в комплекте,Не входит в комплект,1,,Нет,Нет
,98299387,https://leroymerlin.ru/product/kuhonnaya-moyka-omoikiri-sakaime-78-lb-ch-78h50sm-iskusstvennyy-granit-shampan-98299387/,Кухонная мойка OMOIKIRI Sakaime 78-LB-CH 78х50см искусственный гранит/шампань,"['https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/98299387.jpg']",22888.0,"{'Тип продукта': 'Раковина', 'Марка': 'OMOIKIRI', 'Количество чаш': '1', 'Внешняя форма': 'Прямоугольник', 'Диаметр сливного отверстия (мм)': '90', 'Основной материал': 'Искусственный камень', 'Цвет': 'Бежевый', 'Покрытие': 'Искусственный гранит', 'Длина (см)': '78', 'Ширина (см)': '50', 'Глубина чаши (см)': '20', 'Вес, кг': '13.8', 'Крепеж в комплекте': 'Да', 'Уплотнитель в комплекте': 'Да', 'Сифон': 'В комплекте', 'Гарантия производителя (лет)': '15'}",Раковина,OMOIKIRI,1,Прямоугольник,90,Искусственный камень,Бежевый,Искусственный гранит,78,50,20,13.8,В комплекте,,15,,Да,Да
,98299148,https://leroymerlin.ru/product/kuhonnaya-moyka-omoikiri-akisame-78-gm-r-78h51sm-nerzh-stal-voronenaya-stal-98299148/,Кухонная мойка OMOIKIRI Akisame 78-GM-R 78х51см нерж.сталь/вороненая сталь,"['https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/98299148.jpg']",47188.0,"{'Тип продукта': 'Раковина', 'Марка': 'OMOIKIRI', 'Количество чаш': '1', 'Внешняя форма': 'Прямоугольник', 'Диаметр сливного отверстия (мм)': '90', 'Основной материал': 'Нержавеющая сталь', 'Цвет': 'Черный', 'Покрытие': 'PVD', 'Длина (см)': '78', 'Ширина (см)': '51', 'Глубина чаши (см)': '20', 'Вес, кг': '10.3', 'Крепеж в комплекте': 'Да', 'Уплотнитель в комплекте': 'Да', 'Сифон': 'В комплекте', 'Слив-перелив': 'В комплекте', 'Гарантия производителя (лет)': '15'}",Раковина,OMOIKIRI,1,Прямоугольник,90,Нержавеющая сталь,Черный,PVD,78,51,20,10.3,В комплекте,В комплекте,15,,Да,Да
,93902184,https://leroymerlin.ru/product/kuhonnaya-moyka-zox-zx-gm-05-s-krylom-544298-93902184/,Кухонная мойка Zox ZX-GM 05 с крылом 544298,"['https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93902184.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93902184_02.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93902184_03.jpg']",5337.36,"{'Тип продукта': 'Накладная мойка', 'Марка': 'ZOX', 'Количество чаш': '1', 'Внешняя форма': 'Прямоугольник', 'Диаметр сливного отверстия (мм)': '90', 'Основной материал': 'Искусственный камень', 'Цвет': 'Черный', 'Покрытие': 'Искусственный мрамор', 'Длина (см)': '62', 'Ширина (см)': '48', 'Глубина чаши (см)': '18', 'Вес, кг': '12.5', 'Крепеж в комплекте': 'Да', 'Уплотнитель в комплекте': 'Нет', 'Сифон': 'В комплекте', 'Слив-перелив': 'В комплекте', 'Гарантия производителя (лет)': '2'}",Накладная мойка,ZOX,1,Прямоугольник,90,Искусственный камень,Черный,Искусственный мрамор,62,48,18,12.5,В комплекте,В комплекте,2,,Да,Нет
,93875955,https://leroymerlin.ru/product/kuhonnaya-moyka-granfest-q-650-l-quadroq-650-l-bel-93875955/,Кухонная мойка GranFest Q-650 L QUADROQ-650 L бел,"['https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93875955.jpg', 'https://res.cloudinary.com/lmru/image/upload/f_auto,q_90,w_2000,h_2000,c_pad,b_white,d_photoiscoming.png/LMCode/93875955_01.jpg']",5676.0,"{'Тип продукта': 'Врезная мойка', 'Марка': 'GRANFEST', 'Количество чаш': '1', 'Внешняя форма': 'Прямоугольник', 'Диаметр сливного отверстия (мм)': '88.9', 'Основной материал': 'Искусственный камень', 'Цвет': 'Белый', 'Покрытие': 'Гладкий', 'Длина (см)': '500', 'Ширина (см)': '650', 'Глубина чаши (см)': '20', 'Вес, кг': '17.3', 'Крепеж в комплекте': 'Нет', 'Уплотнитель в комплекте': 'Нет', 'Сифон': 'Не в комплекте', 'Слив-перелив': 'Перелив в комплекте', 'Гарантия производителя (лет)': '2'}",Врезная мойка,GRANFEST,1,Прямоугольник,88.9,Искусственный камень,Белый,Гладкий,500,650,20,17.3,Не в комплекте,Перелив в комплекте,2,,Нет,Нет
